odid	tag	count
3460100	social commentary	90
3460100	social segregation	8
3460100	south africa	24
3460100	special effects	20
3460100	style	2
3460100	swearing	6
3460100	thoughtful	10
3460100	thriller	18
3460100	too much action	1
3460100	toplist09	1
3460100	transformation	14
3460100	underdeveloped characters	1
3460100	unique	24
3460100	unknown actors	2
3460100	unpredictable	4
3460100	unrealistic	3
3460100	violence	25
3460100	watched	1
3460100	weapons	15
3460100	white guilt	2
3460100	why didn't the aliens fight?	1
3460100	wikus	1
3460100	xenophobia	6
3500100	1940s	1
3500100	absurd	1
3500100	action	3
3500100	actress	1
3500100	adolf hitler	17
3500100	alternate history	29
3500100	assassination	13
3500100	au revoir shoshana!	2
3500100	august diehl	1
3500100	bad reality	1
3500100	baseball bat	1
3500100	bd-video	1
3500100	bechdel test:fail	4
3500100	black comedy	43
3500100	boring	3
3500100	brad pitt	84
3500100	brad pitt's texas accent was just ridiculous	1
3500100	brutal	1
3500100	characters	1
3500100	cheesy	1
3500100	christoph waltz	44
3500100	cinematography	1
3500100	cruelty	1
3500100	daniel br„ºhl	1
3500100	dark comedy	38
3500100	dead nazis	13
3500100	death	2
3500100	dialogue	25
3500100	dialogues	1
3500100	diane kruger	12
3500100	divx	1
3500100	don't know what to expect	1
3500100	easily confused with other movie(s) (title)	5
3500100	eli roth	8
3500100	ending	8
3500100	entertaining	1
3500100	episodic	1
3500100	erlend's dvds	1
3500100	everybody dies	2
3500100	everyone dies	1
3500100	fire	2
3500100	france	2
3500100	french	7
3500100	fresh	1
3500100	german	4
3500100	germans	1
3500100	glass of milk	1
3500100	gore	20
3500100	graphic	4
3500100	gratuitous	1
3500100	gratuitous violence	18
3500100	great acting	17
3500100	great cast	1
3500100	great characterization from pitt and waltz	1
3500100	great plot	1
3500100	great soundtrack	25
3500100	hilarious	1
3500100	historical	1
3500100	https://movielens.org/explore?tag=dark%20comedy&sortby=tagscore	1
3500100	imdb top 250	15
3500100	insults audience's intelligence	5
3500100	interrogation	1
3500100	italian	2
3500100	jew fest	1
3500100	jews	7
3500100	long	4
3500100	melanie laurent	3
3500100	meta	1
3500100	mexican stand off	1
3500100	michael fassbender	8
3500100	movie theatre	1
3500100	multiple languages	2
3500100	m„É‚©lanie laurent	6
3500100	m„ÉÊí„Ç‚©lanie laurent	1
3500100	m„ÉÊí„ÇÊí„É‚Äö„Ç‚©lanie laurent	1
3500100	nazi germany	1
3500100	nazi satire	1
3500100	nazis	37
3500100	oscar (best supporting actor)	7
3500100	oscar nominee: best picture	1
3500100	oscar nominee: cinematography	1
3500100	oscar nominee: director	1
3500100	oscar nominee: editing	1
3500100	oscar nominee: original screenplay	1
3500100	oscar nominee: sound	1
3500100	oscar nominee: sound effects editing	1
3500100	overrated	3
3500100	paris	11
3500100	polyglot	1
3500100	poor taste	1
3500100	projectionist	1
3500100	quentin tarantino	134
3500100	r	1
3500100	r:brief sexuality	1
3500100	r:language	1
3500100	r:strong graphic violence	1
3500100	random unnecessary close-ups of cream	7
3500100	revenge	20
3500100	revenge porn	1
3500100	revisionist history	1
3500100	satire	56
3500100	scalping	1
3500100	seen 2010	1
3500100	setting:movie cinema	1
3500100	slow	1
3500100	slow paced	8
3500100	sniper	1
3500100	soundtrack	6
3500100	story	1
3500100	subtitles	1
3500100	swastika	1
3500100	tarantino	10
3500100	tense	24
3500100	tension	2
3500100	the basterds	1
3500100	the film is all about raging jew revenge.	1
3500100	the rest of the movie	1
3500100	til schweiger	1
3500100	too long	7
3500100	toplist09	1
3500100	torture	6
3500100	twist ending	7
3500100	typography is important to cinematography	1
3500100	unusual plot structure	20
3500100	vengeance	11
3500100	violence	42
3500100	violence - too much for me!!	1
3500100	visually appealing	32
3500100	waltz's acting was ok.	1
3500100	war	10
3500100	world war ii	73
3560100	ableist	1
3560100	actor's life	1
3560100	actors and acting	3
3560100	animal:panda bear	1
3560100	animal:water buffallo	1
3560100	bechdel test:fail	1
3560100	ben stiller	27
3560100	brandon t. jackson	1
3560100	confused reality	1
3560100	couldn't finish it	1
3560100	danny mcbride	1
3560100	death/fatality	2
3560100	disability	2
3560100	divx	1
3560100	drug trade	1
3560100	erlend's dvds	1
3560100	fake trailers	2
3560100	funny	8
3560100	hollywood	3
3560100	insanity	4
3560100	irreverent	5
3560100	jack black	18
3560100	jay baruchel	1
3560100	jungle	7
3560100	matthew mcconaughey	7
3560100	movie business	6
3560100	movie to see	1
3560100	movie within a movie	5
3560100	not funny	3
3560100	parody	21
3560100	plot:confusion between war-movie being filmed and reality	1
3560100	r	3
3560100	racist	1
3560100	rescue	1
3560100	retarded	1
3560100	robert downey jr.	30
3560100	satire	27
3560100	satire:hollywood insiders	2
3560100	steve coogan	1
3560100	to see	1
3560100	tom cruise	22
3560100	tom cruise cameo	1
3560100	tom cruise's best role!	1
3560100	topic:hollywood industry	1
3560100	vietnam	2
3560100	vietnam war	10
3560100	war parody	1
3560100	why everyone hates the us	1
3590100	adam sandler	11
3590100	adam shankman	1
3590100	btaege	1
3590100	childish	1
3590100	cute	1
3590100	disney	1
3590100	funny	1
3590100	guy pearce	1
3590100	imagination	8
3590100	itaege	1
3590100	keri russell	2
3590100	romantic comedy	6
3590100	watched	1
3740100	1980s	13
3740100	abuse of power	2
3740100	adaptation	9
3740100	adapted from:comic	11
3740100	alan moore	7
3740100	alternate history	21
3740100	alternate reality	39
3740100	author:alan moore	15
3740100	bad plot	2
3740100	based on a comic	22
3740100	bd-video	1
3740100	bechdel test:pass	2
3740100	billy crudup	3
3740100	boring	1
3740100	btaege	1
3740100	bullet time overuse	4
3740100	carla gugino	2
3740100	cg animation	2
3740100	cgi	2
3740100	characters	2
3740100	child sexual abuse	1
3740100	cinematography	19
3740100	clearplay	1
3740100	cold war	21
3740100	comic book	40
3740100	comic movie	3
3740100	comics	9
3740100	complex	2
3740100	confusing	1
3740100	dark	3
3740100	dark hero	16
3740100	dc comics	3
3740100	descent into crime	1
3740100	dialog	1
3740100	diluted version of comic	1
3740100	do kupienia	1
3740100	doctor manhattan	1
3740100	doctor manhatten	1
3740100	dynamic cgi action	3
3740100	dystopia	63
3740100	ending	1
3740100	excessive coarseness	1
3740100	female objectification	1
3740100	full frontal nudity	3
3740100	gore	8
3740100	graphic novel	7
3740100	great soundtrack	11
3740100	gritty	1
3740100	half adult	1
3740100	half childish	1
3740100	homophobia	1
3740100	hot ladies	2
3740100	hughbar	1
3740100	human nature	1
3740100	illogical world	1
3740100	imax	1
3740100	imax dmr	1
3740100	jackie earle haley	8
3740100	jeffrey dean morgan	5
3740100	jingoism	1
3740100	jingoistic	1
3740100	large blue man-arse	1
3740100	lenght	1
3740100	length	2
3740100	long	1
3740100	lousy sex scenes	1
3740100	male gaze	1
3740100	malin akerman	5
3740100	manhatten	1
3740100	matthew goode	4
3740100	memasa's movies	1
3740100	misanthropic	8
3740100	misogyny	1
3740100	music	12
3740100	non comprehensive character	1
3740100	nuclear war	14
3740100	nudity (full frontal)	2
3740100	nudity (male)	1
3740100	nudity (topless)	24
3740100	open ending	2
3740100	patrick wilson	3
3740100	pedophilia	1
3740100	penis movie	2
3740100	plot	3
3740100	plot sucks	4
3740100	political commentary	3
3740100	r	2
3740100	rape	1
3740100	related:watchmen (2009)	1
3740100	sci-fi	45
3740100	sexual assault	1
3740100	sexual violence	3
3740100	simplistic	3
3740100	slow motion	2
3740100	slow paced	3
3740100	social commentary	33
3740100	sound effects	1
3740100	soundtrack	2
3740100	special effects	2
3740100	stephen mchattie	1
3740100	stereotyped scenes	1
3740100	story	1
3740100	storytelling	13
3740100	stupid	2
3740100	stylized	33
3740100	stylized violence	13
3740100	super hero	5
3740100	superficial	2
3740100	superhero	53
3740100	superheroes	9
3740100	superheros	1
3740100	suspense	3
3740100	thoughtful	1
3740100	too long	13
3740100	ugh	1
3740100	ultimate cut	1
3740100	underrated	2
3740100	unfairly panned by fanboys	1
3740100	unlikeable characters	5
3740100	vigilante	2
3740100	vigilantism	13
3740100	violence	7
3740100	visually appealing	31
3740100	when bad movies happen to good comics	3
3740100	whorephobia	1
3740100	worst movie ever!	2
3740100	zack snyder	8
4040100	action	2
4040100	boring	1
4040100	brendan fraser	4
4040100	fantasy	1
4040100	isabella leong	2
4040100	it's too bad brendan can't shake the encino man syndrome	1
4040100	jet li	3
4040100	maria bello	3
4040100	michelle yeoh	1
4040100	sequel	2
4040100	should'a stopped at 2	5
4040100	special effects	1
4040100	wasted potential	1
4090100	3d	4
4090100	adventure	3
4090100	anita briem	1
4090100	based on a book	3
4090100	bd-video	1
4090100	brendan fraser	3
4090100	campy	2
4090100	comic scifi	1
4090100	derivative	1
4090100	fantasy	1
4090100	fusion 3-d	1
4090100	iceland	2
4090100	jules verne	5
4090100	juvenile adventure	2
4090100	movie to see	1
4090100	obnoxious kid	2
4090100	retold classic	2
4090100	silly	1
4090100	stereoscopic 3-d	1
4130100	action packed	3
4130100	american exceptionalism	1
4130100	artificial intelligence	6
4130100	assassination	3
4130100	bechdel test:fail	2
4130100	believable motivation	2
4130100	below r	1
4130100	big brother	6
4130100	bloodthirsty us president	2
4130100	chase in airport cargo handling facility	1
4130100	clean ending	1
4130100	computer	1
4130100	computer controls everything	3
4130100	confusing	1
4130100	constitutionalism	1
4130100	cyber-blackmail/intimidation	1
4130100	cyberterrorism	9
4130100	d.j. caruso	1
4130100	emotional resonance	1
4130100	family	1
4130100	fbi pursuit	3
4130100	gun in airport	1
4130100	hitchcock wannabe	1
4130100	imax dmr	1
4130100	internet	1
4130100	jingoism	1
4130100	justice	1
4130100	major scientific flaw	1
4130100	malevolent ai	1
4130100	michelle monaghan	3
4130100	military	1
4130100	murder	1
4130100	nationalism	1
4130100	ne	1
4130100	operation guillotine is a great name for an operation	1
4130100	president	1
4130100	reference:cyclops	1
4130100	rosario dawson	2
4130100	sappy ending	1
4130100	setting:the pentagon	1
4130100	shake-cam	2
4130100	shia labeouf	9
4130100	sibling relationships	1
4130100	spy	3
4130100	surveillance	5
4130100	terrorism	1
4130100	twins/inter-related lives	1
4130100	unlikeable characters	1
4130100	video surveillance	3
4130100	white house	1
4130100	why the terrorists hate us	3
4130100	wrongly accused	4
4130100	x-vu	1
4290100	adam mckay	3
4290100	bromance	1
4290100	brother-brother relationship	3
4290100	buddy comedy	1
4290100	clearplay	1
4290100	comedy	12
4290100	comedy need to see	1
4290100	dumb-humor	1
4290100	dvd	1
4290100	dysfunctional family	2
4290100	ending	3
4290100	florence	1
4290100	funny	14
4290100	great soundtrack	1
4290100	highly quotable	11
4290100	john c. reilly	13
4290100	kaf	1
4290100	ken jeong	4
4290100	let down	2
4290100	mary steenburgen	1
4290100	movie to see	3
4290100	own it	1
4290100	quotable	1
4290100	r	1
4290100	redbox	1
4290100	seth rogen	8
4290100	siblings	1
4290100	slapstick	1
4290100	sundays at tiffany's	1
4290100	will ferrell	27
4330100	based on a book	2
4330100	based on a myth	1
4330100	better than i expected	1
4330100	biblical	8
4330100	big budget	2
4330100	christianity	7
4330100	dvd	1
4330100	environmental	5
4330100	family	3
4330100	funny	1
4330100	god	6
4330100	humorous	1
4330100	inspirational	1
4330100	john goodman	2
4330100	lauren graham	1
4330100	morgan freeman	7
4330100	movie to see	2
4330100	owned	1
4330100	political satire	1
4330100	redbox	1
4330100	religion	4
4330100	steve carell	9
4330100	tom shadyac	1
4330100	watch the credits	1
4380100	adam sandler	14
4380100	assembly line film	1
4380100	below r	3
4380100	comedy	3
4380100	crude	1
4380100	dennis dugan	2
4380100	dvd	2
4380100	exaggerated	11
4380100	florence	2
4380100	heartless	1
4380100	hilarious	3
4380100	hot chicks	1
4380100	israeli/palestinian conflict	5
4380100	movie to see	3
4380100	over the top	6
4380100	owned	2
4380100	redbox	2
4380100	ridiculous	3
4380100	stupid	2
4380100	tasteless	5
4380100	ugly	1
4380100	unfunny	1
4430100	adam west	1
4430100	alternate universe	1
4430100	angela bassett	1
4430100	based on book	1
4430100	cgi	2
4430100	cute	1
4430100	disney	2
4430100	harland williams	2
4430100	heartwarming	1
4430100	inventor	3
4430100	itaege	1
4430100	jordan fry	1
4430100	kids and family	4
4430100	movie to see	1
4430100	orphans	2
4430100	perrot library	1
4430100	retrofuture	1
4430100	something for everyone in this one... saw it without and plan on seeing it with kids!	1
4430100	stephen j. anderson	2
4430100	stereoscopic 3-d	2
4430100	sweet	1
4430100	time travel	5
4430100	tom kenny	1
4440100	bradley cooper	6
4440100	brainwash	2
4440100	cliche	3
4440100	disambiguation: yes man/men	2
4440100	easily confused with other movie(s) (title)	3
4440100	feel-good	6
4440100	few funny scenes	5
4440100	funny	14
4440100	insulting to persians	4
4440100	insulting to persians with no humour	1
4440100	jim carrey	39
4440100	motivation	5
4440100	motorcycle	4
4440100	optimism	7
4440100	peyton reed	2
4440100	positive thinking	10
4440100	postivity	1
4440100	predictable	4
4440100	rebellion	3
4440100	rhys darby	2
4440100	rock band	3
4440100	romantic comedy	7
4440100	self-esteem	5
4440100	torrential downpour	1
4440100	workplace	2
4440100	zoeey deschanel	1
4440100	zooey deschanel	28
4460100	1930s	9
4460100	bank robbery	7
4460100	based on a book	4
4460100	boring	3
4460100	christian bale	6
4460100	digital editing	3
4460100	digital video	1
4460100	dillinger	4
4460100	dvd	1
4460100	gangsters	8
4460100	great depression	5
4460100	handheld cameras	3
4460100	handycam	2
4460100	johnny depp	12
4460100	marion cotillard	3
4460100	melvin pervo didn't commit suicide he just offed hiself 'cleaning' his barrel	1
4460100	michael mann	8
4460100	monotonous	6
4460100	pacing	2
4460100	ridiculous	2
4460100	romance	2
4460100	slow pace	4
4460100	true story	7
4460100	unrealistic	1
4510100	comedy	1
4510100	golden raspberry (worst actor)	1
4510100	multiple roles	1
4510100	very funny!	1
4580100	andy garcia	1
4580100	comedy	1
4580100	disney	1
4580100	dogs	3
4580100	drew barrymore	1
4580100	edward james olmos	1
4580100	imdb bottom 100	1
4580100	jamie lee curtis	2
4580100	piper perabo	2
4580100	raja gosnell	1
4580100	talking animals	2
4590100	adapted from:book	6
4590100	ben affleck	9
4590100	bradley cooper	2
4590100	casting	1
4590100	chick flick	16
4590100	drew barrymore	7
4590100	funny	6
4590100	ginnifer goodwin	1
4590100	happy ending	7
4590100	honest	2
4590100	idiotic	1
4590100	insulting	2
4590100	jennifer aniston	11
4590100	jennifer connelly	5
4590100	justin long	7
4590100	loneliness	1
4590100	pandering	1
4590100	redbox	1
4590100	relationships	2
4590100	romance	9
4590100	romantic comedy	13
4590100	scarlett johansson	13
4590100	scarlett johansson's  boobs	5
4590100	sincerity	3
4590100	stunt casting	1
4590100	superficial	3
4830100	boring	3
4830100	david zucker	1
4830100	franchise	4
4830100	leslie nielsen	2
4830100	parody	6
4830100	pop culture	2
4830100	pretty funny	1
4830100	scarlett johansson	1
4830100	scary movie series	1
4830100	sequel	1
4830100	sequels	2
4830100	spoof	3
4830100	stupid	3
4830100	unfunny	2
4840100	american football	1
4840100	andy fickman	1
4840100	bob*ola	1
4840100	boston	1
4840100	comedy	1
4840100	"dwayne ""the rock"" johnson"	2
4840100	dwayne johnson	2
4840100	family	1
4840100	father daughter relationship	1
4840100	football	2
4840100	less than 300 ratings	1
4840100	madison pettis	1
4840100	movie to see	1
4840100	predictable	1
4840100	roselyn sanchez	1
4840100	sport:american football	1
4840100	sports	1
4840100	sports coordinator:mark ellis	1
4880100	cheesy	1
4880100	disney	3
4880100	generic	1
4880100	high school	3
4880100	music	1
4880100	musical	2
4890100	bob*ola	1
4890100	boring	1
4890100	comedy	1
4890100	incoherent	2
4890100	tyler perry	2
4890100	unfunny comedy	1
5010100	annoying	3
5010100	bradley cooper	2
5010100	cheesy	5
5010100	chick flick	6
5010100	funny	2
5010100	homestuck	1
5010100	justin bartha	2
5010100	matthew mcconaughey	7
5010100	netflixq	1
5010100	nudity (rear)	2
5010100	pointless	1
5010100	sarah jessica parker	10
5010100	sarah jessica parker should not be in movies	3
5010100	unfunny	2
5010100	zooey deschanel	10
5020100	annemari	1
5020100	another spike and denzel gem	1
5020100	anti-climax	1
5020100	anticlimax	2
5020100	bad ending	2
5020100	bank robbery	29
5020100	best of 2005	1
5020100	bollywood influence	1
5020100	caper	1
5020100	christopher plummer	1
5020100	clever	4
5020100	clive owen	21
5020100	cop vs robber + jodie foster	1
5020100	corruption	1
5020100	dani2006	1
5020100	denzel washington	26
5020100	divx	1
5020100	dvd-video	1
5020100	ei muista	1
5020100	foul mouthed	1
5020100	good story	14
5020100	great ending	9
5020100	heist	18
5020100	hostage situations	2
5020100	intelligent thriller	35
5020100	interesting	4
5020100	jodie foster	16
5020100	mindfuck	1
5020100	nazis	6
5020100	netflix	1
5020100	new york city	4
5020100	no_fa_ganes	1
5020100	own	1
5020100	plan oculto	1
5020100	police	2
5020100	political action	1
5020100	protest	1
5020100	quotable	1
